Reg      ID      X(")        Y(")          LogAge      [Fe/H]VI     logg          E(B-V)       RA(deg)    Dec(deg)       V            eV           VI           eVI   
6    114494      83.37800     127.27300      10.10000      -1.90494       0.28452       0.03571       0.51613     -15.42547      22.40900       0.00900       1.45700       0.01100
6    114816      84.32000      71.06600      10.10000      -1.98993       0.93316       0.03661       0.51638     -15.44108      22.96000       0.00800       1.24400       0.01300
6    114956      84.74600      90.26600       9.95000      -1.90206       0.44080       0.04490       0.51650     -15.43575      22.47900       0.00700       1.40700       0.01000
6    115744      87.24600     -42.77700       8.90000      -1.95767       1.36428       0.03641       0.51725     -15.47272      22.54000       0.00700       1.08200       0.01200
6    116062      88.34900    -319.07800       9.95000      -1.90071       0.42497       0.03238       0.51754     -15.54947      22.68100       0.00800       1.44200       0.01000
6    116177      88.72100     106.95300      10.05000      -1.98547       0.94556       0.03571       0.51767     -15.43111      22.94400       0.01200       1.23900       0.01800
6    116462      89.67800    -131.79300       9.75000      -1.89531       0.28302       0.03705       0.51792     -15.49745      22.66000       0.00700       1.45400       0.00900
6    116713      90.62900    -164.51801       9.80000      -1.97132       1.08758       0.03543       0.51821     -15.50653      22.96000       0.00800       1.18900       0.01100
6    116869      91.16700      11.57000       9.70000      -1.96871       0.89084       0.13780       0.51837     -15.45761      22.95200       0.00600       1.41500       0.01000
6    116972      91.53700     -83.40300       9.35000      -1.96241       1.29942       0.03705       0.51846     -15.48400      22.97100       0.01100       1.12400       0.01400
6    117057      91.84300      30.85000       9.70000      -1.92607       0.85214       0.03661       0.51854     -15.45225      22.54600       0.00700       1.28700       0.01000
6    117159      92.14900    -280.24701       9.85000      -1.97326       0.92772       0.03443       0.51867     -15.53867      22.75600       0.01100       1.25000       0.01300
6    117478      93.27700    -217.23801       9.50000      -1.96288       1.27599       0.03543       0.51896     -15.52117      23.00700       0.01200       1.12200       0.01500
6    117601      93.71000      76.50800      10.05000      -1.98558       0.91571       0.04490       0.51908     -15.43958      22.92800       0.01200       1.26200       0.01500
6    117656      93.90900    -169.94000      10.05000      -1.98568       0.70419       0.03543       0.51917     -15.50803      22.60400       0.01000       1.35000       0.01200
6    117813      94.52800     317.60901      10.20000      -1.99981       0.99695       0.03375       0.51933     -15.37261      23.08500       0.00800       1.20700       0.01000
6    117884      94.78100     -93.52000      10.00000      -1.98123       0.80889       0.03705       0.51942     -15.48681      22.72000       0.00900       1.30300       0.01100
6    118299      96.32600    -133.29401      10.15000      -1.99680       0.97105       0.03705       0.51983     -15.49786      23.10200       0.00800       1.25800       0.01100
6    119070      99.12500     104.16100       9.65000      -1.96620       0.86758       0.05571       0.52067     -15.43189      22.57200       0.00800       1.30700       0.01100
6    119534     100.87200      46.53200       9.80000      -1.90046       0.52175       0.03661       0.52117     -15.44792      22.33200       0.00800       1.49100       0.00900
6    119942     102.41800      99.93400      10.00000      -1.98272       0.72125       0.05571       0.52158     -15.43308      22.68200       0.00700       1.38300       0.01000
6    120509     104.46000     284.54599      10.25000      -2.00606       0.81226       0.03396       0.52217     -15.38178      22.92700       0.00700       1.31600       0.00900
6    120556     104.60600     410.28900      10.25000      -1.90772       0.40199       0.04289       0.52221     -15.34686      22.48400       0.00900       1.37500       0.01000
6    120580     104.70000      98.60800      10.00000      -1.98116       0.65901       0.05571       0.52225     -15.43344      22.57400       0.00700       1.39600       0.00900
6    120645     104.94300      52.93000       9.65000      -1.96721       0.90186       0.03661       0.52233     -15.44614      22.59500       0.00800       1.28000       0.01100
6    120886     105.91800    -117.93900      10.20000      -2.00137       0.90451       0.03705       0.52263     -15.49358      23.04000       0.00800       1.28300       0.01200
6    121072     106.69100    -301.34500       9.75000      -1.96963       1.20023       0.03443       0.52283     -15.54453      23.09400       0.01500       1.14600       0.01900
6    121265     107.44700     -37.24900      10.15000      -1.99665       0.85065       0.03641       0.52304     -15.47117      22.91800       0.00600       1.30800       0.01000
6    121466     108.19800     121.37600       9.90000      -1.97500       0.89358       0.03571       0.52325     -15.42711      22.75900       0.00900       1.26900       0.01200
6    121565     108.57500     -22.61200       9.85000      -1.97454       0.91490       0.03641       0.52338     -15.46711      22.78400       0.01100       1.27500       0.01400
6    121607     108.75200     321.08899      10.15000      -1.90471       0.27741       0.03375       0.52342     -15.37164      22.56900       0.00400       1.48500       0.00600
6    121857     109.84700    -232.92500      10.05000      -1.98560       0.87575       0.03443       0.52375     -15.52553      22.83700       0.01600       1.26800       0.01800
6    122027     110.57600     -23.32700      10.15000      -1.99540       0.98825       0.03641       0.52396     -15.46731      23.05500       0.00700       1.21600       0.01100
6    122070     110.72500     -18.08900       9.95000      -1.90098       0.24349       0.03641       0.52400     -15.46586      22.45400       0.01000       1.52700       0.01300
6    122912     114.24700     108.89200      10.20000      -2.00151       0.92884       0.03462       0.52500     -15.43058      23.06800       0.00600       1.27300       0.01100
6    122991     114.53800    -285.68201      10.15000      -1.90768       0.55770       0.03443       0.52513     -15.54019      22.61400       0.00600       1.45900       0.00900
6    123032     114.75000      21.73600       9.90000      -1.90117       0.55677       0.03540       0.52517     -15.45481      22.70400       0.00900       1.48500       0.01100
6    123352     116.15500      53.88800       8.95000      -1.95669       1.30550       0.03540       0.52554     -15.44586      22.49300       0.00900       1.09400       0.01200
6    123466     116.64900      46.07400       8.75000      -1.96325       1.30675       0.03540       0.52571     -15.44803      22.27000       0.01300       1.08100       0.01700
6    123673     117.52900     174.57300      10.05000      -1.98756       0.84184       0.03464       0.52596     -15.41233      22.82400       0.01100       1.30700       0.01400
6    124214     119.97600    -145.91701       9.90000      -1.90118       0.60247       0.03327       0.52667     -15.50136      22.61000       0.00700       1.47900       0.00800
6    124981     123.62800     -20.70700       9.85000      -1.90020       0.49769       0.07443       0.52771     -15.46658      22.49400       0.00700       1.40100       0.00900
6    125049     123.90400     357.69699       9.60000      -1.96585       1.23371       0.03375       0.52779     -15.36147      23.05100       0.00700       1.14300       0.01100
6    126540     131.12700     171.75200      10.25000      -2.00606       0.81226       0.03464       0.52988     -15.41311      22.92800       0.01100       1.32000       0.01400
6    126750     132.28500     -11.09700      10.00000      -1.98272       0.72125       0.07443       0.53021     -15.46392      22.74200       0.00500       1.41200       0.00700
6    126995     133.52499     -77.55200      10.15000      -1.99506       0.89577       0.03490       0.53058     -15.48236      22.91300       0.00600       1.25100       0.00900
6    127015     133.62300      72.72900      10.05000      -1.90431       0.46486       0.03540       0.53058     -15.44064      22.60300       0.00800       1.39600       0.01000
6    127603     136.87000      21.71900      10.00000      -1.98272       0.72125       0.03540       0.53154     -15.45481      22.61800       0.00800       1.36000       0.01000
6    127637     137.07899    -123.33600       9.55000      -1.96380       0.78530       0.12490       0.53158     -15.49508      22.59000       0.01000       1.43000       0.01100
6    127788     137.84599     456.52200       9.55000      -1.96454       0.90567       0.12238       0.53179     -15.33403      22.79300       0.00700       1.38400       0.00800
6    127795     137.90100     -51.66500      10.25000      -2.00449       0.91054       0.03538       0.53183     -15.47519      22.99600       0.00900       1.24100       0.01200
6    127830     138.09700     292.94299      10.15000      -1.90471       0.46248       0.03408       0.53188     -15.37944      22.74200       0.00400       1.40500       0.00600
6    129316     146.78000     115.40800      10.20000      -2.00132       0.85580       0.03462       0.53438     -15.42878      22.95600       0.00600       1.30200       0.01000
6    129609     148.48199      18.23900      10.25000      -1.90765       0.24237       0.03540       0.53487     -15.45575      22.25500       0.00700       1.41900       0.00900
6    129919     150.73700     172.79100      10.20000      -2.00118       0.80168       0.03464       0.53550     -15.41283      22.83400       0.00800       1.30200       0.01100
6    129981     151.15300      33.87300       9.95000      -1.97834       1.00747       0.03540       0.53563     -15.45142      22.95300       0.01000       1.22000       0.01300
6    130537     154.88901      26.76800       9.95000      -1.90098       0.29893       0.03540       0.53671     -15.45339      22.51100       0.00800       1.50200       0.00900
6    131053     158.30000    -193.72800       9.90000      -1.90118       0.64845       0.03327       0.53771     -15.51464      22.67500       0.00600       1.45100       0.00700
6    131156     158.95700      54.04400       9.95000      -1.90071       0.24907       0.03540       0.53788     -15.44581      22.50200       0.01000       1.53600       0.01100
6    131471     161.12900       7.93100       9.45000      -1.89411       0.65259       0.03540       0.53854     -15.45864      22.57100       0.00700       1.54000       0.00800
6    133279     175.75600    -155.50700       9.70000      -1.96774       0.90618       0.03327       0.54275     -15.50403      22.60300       0.00500       1.25600       0.00700
6    133350     176.50200     -31.09800       9.90000      -1.90118       0.58314       0.03538       0.54296     -15.46947      22.59300       0.00700       1.49300       0.00800
6    134039     183.49800    -229.68900      10.00000      -1.98134       0.81146       0.03317       0.54500     -15.52464      22.69700       0.00800       1.29900       0.00900
6    134214     185.21899     153.66100       9.75000      -1.96928       0.88226       0.03464       0.54546     -15.41814      22.62500       0.01400       1.27300       0.01500
6    135251     196.78799    -157.22099      10.25000      -2.00323       0.66836       0.03327       0.54879     -15.50450      22.67000       0.00700       1.35300       0.00800
6    135870     203.84801     -16.47100       9.45000      -1.89411       0.65259       0.03364       0.55083     -15.46539      22.56500       0.00600       1.53800       0.00700
6    136649     213.75700     -24.41200       9.85000      -1.90020       0.50110       0.03364       0.55371     -15.46761      22.57400       0.00400       1.56600       0.00600
6    137776     230.78400      61.16600       9.90000      -1.90118       0.51051       0.03399       0.55858     -15.44383      22.50900       0.00700       1.52900       0.00900
6    138638     245.79300     181.06700       9.60000      -1.96666       1.23836       0.03368       0.56292     -15.41053      23.07700       0.01600       1.15100       0.01800
6    139430     260.87201      26.48100      10.05000      -1.98616       1.04762       0.03399       0.56725     -15.45347      23.07500       0.00700       1.19900       0.00900
6    140754     288.41199     238.59000       9.20000      -1.95846       1.42937       0.03361       0.57517     -15.39456      22.97200       0.00600       1.06300       0.01100
6    150007     511.39999     360.46701      10.05000      -1.98584       0.79652       0.03331       0.63942     -15.36067      22.70700       0.00700       1.30400       0.01100
