Reg      ID      X(")        Y(")          LogAge      [Fe/H]VI     logg          E(B-V)       RA(deg)    Dec(deg)       V            eV           VI           eVI   
7      5523     -33.73200      85.93160       9.30000      -0.95881       0.66001       0.03800       0.50062     -15.48776      22.42000       0.06000       1.48000       0.07211
7      5529     -33.88360      10.40290       8.65000      -0.45552       1.03173       0.03800       0.50066     -15.46678      22.39000       0.07000       1.39000       0.08602
7      5532     -33.93220      31.19720       9.55000      -1.21080       0.86116       0.03800       0.50068     -15.47256      22.72000       0.15000       1.34000       0.17000
7      5534     -33.98720     -25.12660       8.20000      -0.20438       1.49036       0.05807       0.50069     -15.45691      22.73000       0.11000       1.27000       0.13038
7      5545     -34.20760      23.89680       9.05000      -0.44707       0.25527       0.03800       0.50075     -15.47053      22.44000       0.08000       2.05000       0.08944
7      5549     -34.39730     -17.91320      10.25000      -1.24612       0.66782       0.03800       0.50080     -15.45891      22.99000       0.10000       1.39000       0.11662
7      5553     -34.51540     159.85100       8.20000      -0.20247       1.82179       0.06549       0.50084     -15.50829      22.75000       0.10000       1.04000       0.12806
7      5560     -34.69720      -5.33196       9.40000      -0.95907       0.90655       0.03800       0.50089     -15.46241      22.80000       0.11000       1.37000       0.12530
7      5588     -35.29300      14.20490      10.20000      -0.98907       0.43603       0.03800       0.50105     -15.46783      22.94000       0.12000       1.60000       0.13416
7      5627     -36.21200      -8.29260       9.90000      -1.22060       0.80945       0.03800       0.50131     -15.46159      22.96000       0.10000       1.37000       0.12207
7      5648     -36.64010     118.61100       9.55000      -0.70846       0.31453       0.03800       0.50143     -15.49684      22.68000       0.01000       1.84000       0.01000
7      5673     -37.16750      14.29420       8.65000      -1.21732       1.55298       0.03800       0.50157     -15.46786      22.77000       0.10000       1.07000       0.14866
7      5689     -37.51560     -35.89450       8.45000      -1.21886       1.56405       0.05149       0.50167     -15.45392      22.56000       0.07000       1.07000       0.09220
7      5703     -37.81040     176.72501       9.95000      -1.22290       0.14075       0.09482       0.50175     -15.51298      22.53000       0.11000       1.84000       0.11705
7      5716     -37.97860       0.84744       8.10000       0.05526       1.35875       0.03800       0.50180     -15.46412      22.58000       0.09000       1.38000       0.10296
7      5742     -38.57540      60.83240      10.00000      -1.22556       0.09262       0.03800       0.50197     -15.48079      22.15000       0.06000       1.60000       0.06708
7      5743     -38.57720      74.21900       9.10000      -1.20806       1.16248       0.03800       0.50197     -15.48451      22.77000       0.08000       1.23000       0.10000
7      5761     -38.91310     115.26700      10.30000      -0.74408       0.84972       0.03800       0.50206     -15.49591      22.44000       0.06000       1.01000       0.07810
7      5790     -39.39800     161.14500      10.10000      -1.23197       0.34006       0.06549       0.50219     -15.50865      22.73000       0.10000       1.61000       0.11180
7      5794     -39.41420      30.29180       9.40000      -0.95903       0.40460       0.03800       0.50220     -15.47230      22.29000       0.10000       1.64000       0.10770
7      5805     -39.60580      28.08760       9.95000      -0.46418      -0.00418       0.03800       0.50225     -15.47169      22.06000       0.06000       1.60000       0.07211
7      5818     -39.97760      70.46710       9.10000      -0.89351       0.00022       0.03800       0.50235     -15.48346      22.06000       0.05000       2.03000       0.05385
7      5840     -40.43050     -20.22520       8.30000      -0.96906       1.57092       0.03800       0.50248     -15.45827      22.38000       0.06000       1.06000       0.07810
7      5851     -40.72500      -3.10212       9.95000      -1.22397       0.50174       0.03800       0.50256     -15.46303      22.69000       0.08000       1.54000       0.09434
7      5858     -40.87760      13.46690       9.75000      -1.21606       0.60946       0.03800       0.50260     -15.46763      22.64000       0.12000       1.48000       0.13000
7      5859     -40.92480      -4.95396       8.45000      -1.21882       1.41820       0.03800       0.50262     -15.46251      22.29000       0.06000       1.10000       0.07810
7      5864     -41.07280      25.76020       9.05000      -0.45636       0.16860       0.03800       0.50266     -15.47104      22.39000       0.08000       2.16000       0.08544
7      5869     -41.17210     -13.11770       9.45000      -0.95974       0.74354       0.03800       0.50269     -15.46025      22.71000       0.08000       1.46000       0.09434
7      5873     -41.21140     -16.71480       9.10000      -0.89332      -0.02085       0.03800       0.50270     -15.45925      22.25000       0.06000       2.09000       0.06708
7      5875     -41.24590     150.25999      10.30000      -1.25100       0.27096       0.05549       0.50271     -15.50563      22.68000       0.12000       1.65000       0.13000
7      5909     -41.87520      12.53810       8.20000      -0.46245       1.60668       0.03800       0.50288     -15.46737      22.65000       0.14000       1.14000       0.16643
7      5911     -41.91190     -32.86040       8.05000      -0.46513       1.40461       0.05149       0.50289     -15.45476      22.21000       0.06000       1.21000       0.07211
7      5968     -43.38650     145.31700      10.10000      -1.23197       0.45539       0.04549       0.50330     -15.50425      22.76000       0.09000       1.53000       0.10296
7      6016     -44.54890     -13.45720       7.30000      -0.19770       1.64338       1.18807       0.50362     -15.46015      22.26000       0.06000       1.58000       0.07211
7      6029     -44.79010      12.25440       8.25000       0.06063       1.36086       0.03800       0.50369     -15.46729      22.67000       0.09000       1.38000       0.10817
7      6040     -44.95640      71.28650       8.50000      -0.96828       1.72268       0.03800       0.50374     -15.48369      22.92000       0.09000       1.04000       0.11402
7      6052     -45.12920      -7.56468       6.40000      -0.14519       4.86686       1.18807       0.50379     -15.46179      22.75000       0.09000       1.17000       0.12042
7      6093     -46.20170      53.15650      10.20000      -0.98895       0.30550       0.03800       0.50408     -15.47865      22.89000       0.11000       1.71000       0.12083
7      6103     -46.46770      56.89400       9.95000      -1.22294       0.07449       0.03800       0.50416     -15.47969      22.30000       0.06000       1.82000       0.06708
7      6115     -46.81220     110.85300       8.80000      -0.45406       1.20474       0.03800       0.50425     -15.49468      22.78000       0.08000       1.33000       0.10000
7      6150     -47.68340      -2.69532       7.00000      -0.46547       2.31705       1.18807       0.50450     -15.46314      22.05000       0.08000       1.39000       0.10000
7      6155     -47.82490     120.60400       9.15000      -0.45599       0.90030       0.03800       0.50453     -15.49739      22.94000       0.09000       1.52000       0.10296
7      6164     -47.94840     106.34600       8.00000       0.04365       1.88367       0.03800       0.50457     -15.49343      22.99000       0.12000       1.12000       0.14422
7      6210     -49.03560      -4.25952       7.95000      -1.25416       0.79254       1.18807       0.50487     -15.46271      22.58000       0.08000       1.59000       0.09434
7      6228     -49.36100      16.90850       8.35000      -0.20124       1.25236       0.03800       0.50496     -15.46859      22.45000       0.16000       1.34000       0.16763
7      6231     -49.44560     120.27600       9.55000      -0.95974       0.71601       0.03800       0.50498     -15.49730      22.72000       0.09000       1.46000       0.10296
7      6278     -50.63040     -23.41330       8.05000       0.04795       1.52798       0.05807       0.50531     -15.45739      22.77000       0.08000       1.32000       0.10000
7      6292     -50.87020      -8.06580       7.20000      -0.21255       1.58140       1.18807       0.50538     -15.46165      22.17000       0.06000       1.64000       0.06708
7      6299     -50.96990      83.30510       9.45000      -0.70800       0.48534       0.03800       0.50541     -15.48703      22.74000       0.08000       1.69000       0.08944
7      6345     -52.25040     165.24001       9.50000      -1.16305       0.74024       0.06549       0.50576     -15.50979      22.67000       0.10000       1.44000       0.11662
7      6356     -52.58300       1.78092       6.40000       0.11021       5.18195       1.18807       0.50586     -15.46438      22.93000       0.14000       1.06000       0.19105
7      6366     -52.89080     -21.04090       9.25000      -0.70746       0.13769       0.05807       0.50594     -15.45804      22.42000       0.06000       2.01000       0.06708
7      6387     -53.35240      85.34450       8.00000      -0.20447       1.31968       0.14646       0.50607     -15.48760      22.46000       0.07000       1.41000       0.08062
7      6389     -53.42330     113.04300       8.75000      -0.96346       1.27770       0.03800       0.50609     -15.49529      22.55000       0.07000       1.20000       0.08602
7      6419     -54.00760      56.93470       9.20000      -0.45578       0.58553       0.03800       0.50625     -15.47970      22.75000       0.09000       1.74000       0.09849
7      6454     -54.85140     131.53700       9.35000      -0.64205       0.43553       0.03800       0.50649     -15.50043      22.67000       0.08000       1.78000       0.08944
7      6463     -55.01920     -10.83640       7.20000      -0.46721       2.15050       1.18807       0.50653     -15.46088      22.61000       0.08000       1.49000       0.09434
7      6467     -55.17900      57.04560       8.80000      -0.45406       1.25076       0.03800       0.50658     -15.47974      22.84000       0.11000       1.31000       0.12530
7      6472     -55.34960     181.32401       8.35000      -0.96880       1.71596       0.08016       0.50662     -15.51426      22.70000       0.15000       1.04000       0.17493
7      6485     -55.66320      99.20770       7.90000      -0.46889       1.65308       0.03800       0.50671     -15.49145      22.21000       0.06000       1.08000       0.07810
7      6491     -55.77660      80.12840       8.40000      -0.71651       1.31322       0.14646       0.50674     -15.48615      22.62000       0.07000       1.33000       0.08602
7      6507     -56.31260      -8.06508       6.85000       0.59429       2.65761       1.18807       0.50689     -15.46165      22.42000       0.07000       1.32000       0.08602
7      6508     -56.31800     149.32401       9.75000      -0.96337       0.49244       0.03800       0.50689     -15.50537      22.76000       0.11000       1.59000       0.12083
7      6547     -57.79120     101.75500       8.60000      -0.45634       1.44023       0.03800       0.50730     -15.49215      22.85000       0.09000       1.22000       0.11402
7      6552     -57.87900      91.12720       9.70000      -0.71005       0.56162       0.03800       0.50733     -15.48920      22.95000       0.10000       1.64000       0.11180
7      6555     -57.94600     133.41701      10.20000      -1.15566       0.46062       0.03800       0.50735     -15.50095      22.67000       0.08000       1.44000       0.09434
7      6567     -58.38520      23.16820       8.85000      -0.70851       1.36582       0.03800       0.50747     -15.47032      22.91000       0.13000       1.21000       0.15811
7      6598     -59.40790      55.35470       9.05000      -0.40908       0.25227       0.03800       0.50775     -15.47927      22.60000       0.07000       2.10000       0.07616
7      6606     -59.74310     112.78300       9.50000      -1.21017       0.75830       0.03800       0.50785     -15.49522      22.56000       0.07000       1.39000       0.08602
7      6615     -60.21040     159.86400       8.50000      -0.71477       1.59501       0.03800       0.50798     -15.50830      22.82000       0.10000       1.11000       0.12806
7      6620     -60.48110     106.01400      10.00000      -1.22556      -0.20109       0.03800       0.50805     -15.49334      22.27000       0.06000       2.02000       0.06708
7      6621     -60.59630      62.02910       9.65000      -0.96115       0.64339       0.03800       0.50808     -15.48112      22.73000       0.08000       1.50000       0.09434
7      6626     -60.67690     181.12100       9.40000      -0.70809       0.67226       0.06549       0.50810     -15.51420      22.85000       0.13000       1.60000       0.14318
7      6631     -60.83570     108.05300       8.80000      -1.21422       1.46539       0.03800       0.50815     -15.49390      22.81000       0.09000       1.11000       0.11402
7      6649     -62.13100      93.39300       9.75000      -0.96338       0.49234       0.03800       0.50851     -15.48983      22.70000       0.08000       1.59000       0.09434
7      6653     -62.33940     158.87801       8.25000      -0.96951       1.75036       0.03800       0.50857     -15.50802      22.77000       0.10000       1.03000       0.12806
7      6660     -62.82040     173.34100       8.25000      -0.46215       1.59582       0.03800       0.50870     -15.51204      22.73000       0.11000       1.15000       0.14213
7      6663     -63.19400      57.72640       8.60000      -0.96687       1.58980       0.03800       0.50880     -15.47992      22.85000       0.10000       1.09000       0.12207
7      6673     -63.59470      82.72660       8.30000      -1.21911       1.71353       0.14646       0.50892     -15.48687      22.56000       0.11000       1.03000       0.12530
7      6681     -63.84280      72.49250       8.50000      -0.45757       0.93193       0.14646       0.50898     -15.48403      22.43000       0.07000       1.56000       0.08062
7      6698     -65.04230      46.31720       9.35000      -0.95901       0.82611       0.03800       0.50932     -15.47676      22.65000       0.08000       1.40000       0.09434
7      6712     -65.76010     106.33600       9.85000      -0.20660      -0.11345       0.03800       0.50952     -15.49343      22.14000       0.06000       1.75000       0.06708
7      6720     -66.38870     187.16901       7.80000       0.59126       1.76929       0.03800       0.50969     -15.51588      22.21000       0.09000       1.06000       0.10817
7      6745     -68.13220     150.31200       8.45000      -0.71536       1.12452       0.03800       0.51018     -15.50564      22.07000       0.05000       1.26000       0.06403
7      6791     -71.63390     131.66800       9.80000      -1.21686       0.55464       0.03800       0.51115     -15.50046      22.60000       0.07000       1.49000       0.08602
7      6801     -72.19120     153.38901       9.90000      -0.96848       0.65367       0.03800       0.51130     -15.50650      22.95000       0.11000       1.50000       0.12530
7      6802     -72.22180     118.55700       9.90000      -1.22052       0.40419       0.03800       0.51131     -15.49682      22.54000       0.09000       1.58000       0.10296
7      6812     -73.07820      47.93040      10.30000      -1.25097       0.40346       0.03800       0.51155     -15.47720      22.73000       0.09000       1.52000       0.10296
7      6821     -73.55700      55.42780       8.10000       0.06019       1.27338       0.14646       0.51168     -15.47929      22.83000       0.10000       1.56000       0.11180
7      6837     -75.56330     176.05200       8.90000      -1.21135       1.41550       0.03800       0.51224     -15.51279      22.84000       0.12000       1.13000       0.16279
7      6841     -75.91820      90.26420       8.20000      -0.20292       1.69867       0.03800       0.51234     -15.48896      22.51000       0.08000       1.06000       0.10000
7      6853     -76.87220      68.95550       8.05000      -0.21090       1.50324       0.14646       0.51260     -15.48304      22.82000       0.10000       1.36000       0.12806
7      6870     -79.00520      67.00460       8.05000      -0.46596       1.52445       0.14646       0.51320     -15.48250      22.68000       0.09000       1.29000       0.10817
7      6872     -79.33720     182.08299       9.20000      -1.20847       0.96199       0.03800       0.51329     -15.51447      22.52000       0.11000       1.29000       0.12530
7      6877     -79.83680     152.89900       7.95000       0.31465       1.36400       0.03800       0.51343     -15.50636      22.66000       0.09000       1.49000       0.10296
7      6895     -81.41510     197.54201       9.30000      -0.68753       0.22196       0.03800       0.51387     -15.51876      22.47000       0.15000       1.92000       0.15811
7      6903     -81.87730      52.24000       8.55000      -0.71369       1.15457       0.14646       0.51399     -15.47840      22.59000       0.09000       1.40000       0.10817
7      6909     -82.29890      86.16850       9.75000      -0.96336       0.52065       0.03800       0.51411     -15.48782      22.94000       0.16000       1.55000       0.17464
7      6914     -82.70530      66.98880       7.95000       0.32959       1.51066       0.14646       0.51422     -15.48250      22.56000       0.08000       1.35000       0.09434
7      6930     -85.26460     128.06000       8.30000      -0.46226       1.66241       0.03800       0.51493     -15.49946      22.91000       0.10000       1.14000       0.12806
7      6942     -86.85500     138.33600       9.60000      -1.14405       0.40782       0.15190       0.51538     -15.50232      22.99000       0.10000       1.63000       0.11180
7      6958     -88.23280      56.14780       7.90000       0.30947       1.87653       0.14646       0.51576     -15.47949      22.85000       0.13000       1.17000       0.15264
7      6963     -88.70510     137.35201       8.40000      -0.96835       1.28404       0.15190       0.51589     -15.50204      22.47000       0.07000       1.31000       0.08602
7      7003     -95.03960      54.95620       8.60000      -0.71278       1.41243       0.03800       0.51765     -15.47915      22.68000       0.10000       1.18000       0.12207
7      7013     -96.11140     121.03100       9.00000      -0.70892       0.93073       0.03800       0.51795     -15.49751      22.52000       0.10000       1.40000       0.11662
7      7014     -96.32450      53.15360       8.25000      -0.46172       1.80984       0.03800       0.51801     -15.47865      22.93000       0.15000       1.06000       0.18028
7      7037    -100.48600      54.98320       8.00000       0.32972       1.29121       0.03800       0.51916     -15.47916      22.52000       0.09000       1.51000       0.10296
7      7038    -100.65000      64.81150       8.90000      -0.45446       1.05269       0.03800       0.51921     -15.48189      22.72000       0.11000       1.41000       0.13601
6      7926   -1032.65002     518.05200       9.50000      -1.21028       1.02198       0.03246       0.19467     -15.31672      22.87800       0.01100       1.27000       0.01300
6      8317   -1014.19000     410.79999       9.75000      -0.96353       0.42882       0.03223       0.19996     -15.34653      22.61600       0.00900       1.63100       0.01000
6     20943    -591.17200    -348.42599       9.55000      -0.95976       0.72186       0.03310       0.32163     -15.55756      22.70700       0.00400       1.45000       0.00600
6     25898    -454.56900      53.83200       8.35000      -0.20042       1.61433       0.03307       0.36108     -15.44583      23.03200       0.00500       1.21100       0.00700
6     32387    -291.23300     348.90100       9.70000      -1.21391       0.68857       0.03236       0.40817     -15.36389      22.65800       0.00500       1.41800       0.00700
6     32912    -279.35901     -72.64000      10.00000      -1.22587       0.86991       0.03583       0.41154     -15.48100      23.10700       0.00500       1.34000       0.00900
6     33113    -275.22299     137.56500       9.90000      -1.22079       0.85901       0.03333       0.41279     -15.42261      22.99700       0.00400       1.34000       0.00700
6     33164    -274.12799     509.79700       9.90000      -1.22052       0.41724       0.03106       0.41313     -15.31922      22.54200       0.00400       1.55700       0.00600
6     33266    -271.59399    -232.36700       9.90000      -1.22052       0.72325       0.03527       0.41379     -15.52536      22.85600       0.00500       1.40400       0.00800
6     33382    -269.10999      33.15300       9.60000      -1.14405       0.34067       0.03508       0.41454     -15.45161      22.55400       0.00500       1.51100       0.00700
6     33779    -261.19901     -93.39800       9.65000      -1.21271       0.70041       0.03583       0.41679     -15.48678      22.62300       0.00400       1.42000       0.00600
6     34369    -249.13901       0.24100       9.75000      -1.21622       0.78743       0.03506       0.42029     -15.46075      22.84800       0.00500       1.39800       0.00800
6     34919    -239.48599     179.40700       8.55000      -0.19894       1.47204       0.03303       0.42308     -15.41100      22.97200       0.00500       1.26700       0.00900
6     35637    -227.67000      88.70700       9.10000      -1.20878       1.35861       0.03537       0.42646     -15.43619      23.07800       0.01200       1.16900       0.01500
6     35810    -224.58400     131.33501       9.45000      -1.21090       1.09362       0.03457       0.42738     -15.42433      23.00100       0.00700       1.26600       0.01100
6     35874    -223.40401     -61.10600       9.95000      -1.22292       0.59035       0.03711       0.42771     -15.47781      22.74300       0.00500       1.47200       0.00800
6     36047    -220.46100     465.50299      10.25000      -1.24612       0.62911       0.03175       0.42858     -15.33153      22.92300       0.00600       1.40200       0.00800
6     36080    -219.92999    -142.31400       9.80000      -1.21791       0.86122       0.03632       0.42867     -15.50036      22.99100       0.00400       1.36800       0.00800
6     36395    -215.03300     155.38000       9.95000      -1.22294       0.72834       0.03457       0.43013     -15.41767      22.89700       0.00900       1.40000       0.01200
6     36642    -211.12399    -110.18000       9.10000      -0.95799       1.13094       0.03711       0.43121     -15.49142      22.77100       0.00400       1.25900       0.00800
6     36925    -206.62300      80.07900       8.15000       0.32977       1.64620       0.03537       0.43254     -15.43858      23.07200       0.00800       1.33100       0.01000
6     37123    -203.38100    -175.54201       9.55000      -0.95976       0.69855       0.03632       0.43346     -15.50958      22.69400       0.00600       1.46800       0.00900
6     37385    -199.82001     209.16100       9.05000      -0.45646       1.06747       0.03311       0.43450     -15.40272      22.91600       0.00500       1.41400       0.00900
6     37396    -199.67101      -0.08100       9.50000      -0.96033       1.03158       0.03690       0.43454     -15.46086      23.11300       0.01000       1.33700       0.01200
6     37419    -199.39200    -277.51901       9.55000      -0.95967       0.68840       0.03548       0.43458     -15.53792      22.69300       0.00800       1.47600       0.00900
6     37478    -198.52400    -101.70900       9.85000      -1.21851       0.70906       0.03711       0.43488     -15.48908      22.81200       0.00900       1.41700       0.01200
6     37768    -194.57700      21.36500       9.30000      -0.95891       1.07152       0.03537       0.43600     -15.45489      22.90100       0.00500       1.28900       0.00800
6     37856    -193.32899    -450.85901       9.50000      -0.95942       0.59728       0.03305       0.43633     -15.58605      22.53600       0.00400       1.51700       0.00800
6     37859    -193.25900       0.47900       8.35000       0.06117       1.55996       0.03690       0.43638     -15.46069      23.03900       0.00700       1.30200       0.01000
6     37862    -193.20799     -36.77200       8.00000       0.31305       1.61142       0.03690       0.43642     -15.47103      22.96700       0.00600       1.35900       0.00800
6     38291    -186.99400    -314.96701       9.95000      -0.97048       0.35755       0.23398       0.43817     -15.54831      22.57500       0.00400       1.52700       0.00600
6     38315    -186.64200    -234.30299       9.30000      -1.20953       1.11784       0.03548       0.43829     -15.52592      22.84100       0.00800       1.23300       0.01000
6     38406    -185.23199     -50.33000       8.90000      -0.45446       1.09859       0.03690       0.43871     -15.47480      22.77300       0.00700       1.38600       0.00900
6     38641    -181.86400     530.15198      10.10000      -1.23199       0.79185       0.03114       0.43971     -15.31356      23.05700       0.00600       1.36000       0.00800
6     38917    -177.79900     479.50699       9.90000      -1.22052       0.72325       0.03145       0.44088     -15.32764      22.84500       0.00800       1.39700       0.00900
6     38989    -176.90900     154.84100       9.45000      -0.95924       0.60546       0.03457       0.44113     -15.41781      22.50300       0.00700       1.51200       0.00800
6     39481    -170.33600     417.13000       9.95000      -1.22318       0.81888       0.03178       0.44300     -15.34497      22.98000       0.00600       1.35200       0.00700
6     39713    -167.34399     284.64499       8.90000      -0.45449       1.28642       0.03260       0.44388     -15.38175      22.98900       0.00700       1.29700       0.00900
6     39991    -164.02000      88.54300       8.00000      -0.21185       1.57030       0.17537       0.44483     -15.43622      22.90600       0.00400       1.35700       0.00700
6     40018    -163.66600    -695.00500       9.15000      -0.70769       0.82962       0.03155       0.44488     -15.65389      22.69300       0.01300       1.47200       0.01600
6     40058    -163.32201    -121.30700       9.65000      -0.96112       0.79333       0.03711       0.44500     -15.49453      22.89100       0.00600       1.42300       0.00800
6     40073    -163.14200    -533.81598       8.70000      -0.19788       1.34223       0.03179       0.44504     -15.60911      22.99600       0.00600       1.33700       0.01100
6     40107    -162.78200     183.63200       9.65000      -0.96104       0.68960       0.03311       0.44517     -15.40981      22.76600       0.00700       1.46700       0.01000
6     40178    -162.00101     425.76199       9.70000      -1.21391       0.61627       0.03178       0.44542     -15.34256      22.57000       0.01000       1.45000       0.01100
6     40226    -161.50700     -65.53400       9.90000      -1.22060       0.71684       0.03711       0.44554     -15.47903      22.84800       0.00500       1.41300       0.00800
6     40304    -160.54700     -34.68100       7.95000       0.61348       1.49230       0.03690       0.44579     -15.47047      22.84900       0.00400       1.48000       0.00600
6     40336    -160.12801     118.76800       9.05000      -0.70915       1.29111       0.03457       0.44596     -15.42783      23.03500       0.00500       1.25100       0.00900
6     40449    -158.92700     454.97299       9.75000      -0.96338       0.69792       0.03178       0.44629     -15.33444      22.86300       0.00500       1.46700       0.00600
6     40457    -158.83900     -16.42400       8.65000      -0.71163       1.15387       0.16690       0.44629     -15.46539      22.78900       0.00500       1.43600       0.00700
6     40519    -158.27299     -19.29500      10.15000      -0.98430       0.30450       0.16690       0.44646     -15.46619      22.43100       0.00500       1.49700       0.00600
6     40814    -155.14101    -311.65201       9.35000      -0.95915       1.16513       0.03398       0.44733     -15.54739      23.08000       0.00800       1.25400       0.01000
6     40930    -153.94000      34.59600      10.25000      -1.24612       0.68160       0.03537       0.44771     -15.45122      23.02200       0.00900       1.38800       0.01000
6     40968    -153.52499     -78.79500      10.15000      -1.23646       0.30827       0.03711       0.44783     -15.48272      22.58900       0.00700       1.61800       0.00900
6     41130    -152.21400     696.70697       9.80000      -1.21703       0.88862       0.02982       0.44825     -15.26731      22.94300       0.01300       1.32400       0.01600
6     41151    -151.91400     -15.42000       8.20000      -0.20298       1.34027       0.16690       0.44829     -15.46511      22.75900       0.00600       1.44100       0.00800
6     41290    -150.51199    -201.69600       9.80000      -1.21784       0.81065       0.03632       0.44871     -15.51686      22.92500       0.00500       1.39200       0.00800
6     41767    -145.91299    -619.13898       9.95000      -1.22290       0.46961       0.03176       0.45000     -15.63281      22.67400       0.00800       1.51500       0.00900
6     41860    -145.16701     -63.71300      10.00000      -1.22558       0.75070       0.03744       0.45025     -15.47853      22.95700       0.00600       1.38700       0.00800
6     42130    -142.54700    -284.53900       8.15000       0.32977       1.63234       0.03519       0.45100     -15.53986      23.06100       0.00600       1.34300       0.00800
6     42371    -140.40900     291.35800       8.40000       0.06148       1.26353       0.03260       0.45163     -15.37989      22.75700       0.00600       1.44800       0.00800
6     42521    -139.08299    -165.52400       9.70000      -1.21389       0.64054       0.03739       0.45200     -15.50681      22.61800       0.00600       1.44700       0.00700
6     42581    -138.51300     292.64200       9.95000      -1.22292       0.63673       0.03260       0.45217     -15.37953      22.78200       0.00500       1.44000       0.00700
6     42625    -138.14400      95.50400       9.95000      -1.22292       0.78145       0.03574       0.45229     -15.43431      22.95700       0.00400       1.37400       0.00600
6     42703    -137.43700    -145.54900       9.15000      -0.70747       1.22630       0.03739       0.45246     -15.50125      23.11200       0.00600       1.28100       0.00900
6     42740    -137.06300      78.49900       8.30000       0.06087       1.58328       0.03646       0.45258     -15.43903      22.99000       0.00500       1.27700       0.00800
6     42747    -136.98599      46.68800       9.40000      -0.95917       1.10660       0.03646       0.45263     -15.44786      23.05300       0.00800       1.28100       0.01400
6     42899    -135.57300    -256.04999       9.25000      -0.95847       0.66492       0.03519       0.45300     -15.53194      22.37200       0.00700       1.47200       0.00800
6     43037    -134.42599     -94.86100       9.55000      -1.21090       1.04881       0.06744       0.45333     -15.48717      23.07400       0.00600       1.30800       0.00800
6     43096    -133.78400      21.15900       9.10000      -0.70758       1.18267       0.03646       0.45354     -15.45494      22.99200       0.00600       1.29200       0.00900
6     43165    -133.26300       0.63600       8.10000       0.32976       1.64769       0.03780       0.45367     -15.46067      22.96200       0.00600       1.31000       0.01000
6     43175    -133.21201      60.17300       9.60000      -0.96025       0.56637       0.03646       0.45371     -15.44411      22.61200       0.00800       1.54300       0.00900
6     43421    -131.15300      56.72200       8.85000      -0.45414       1.24972       0.03646       0.45429     -15.44508      22.89200       0.00500       1.31500       0.00900
6     43880    -127.66100     -85.92100       9.40000      -0.95897       0.53252       0.06744       0.45529     -15.48469      22.57200       0.00800       1.59200       0.00900
6     43920    -127.33600     -45.15500       9.05000      -0.45637       0.83266       0.03780       0.45537     -15.47336      22.68900       0.01000       1.54800       0.01200
6     44050    -126.23500    -376.92801       8.20000       0.05290       1.53170       0.03406       0.45567     -15.56553      22.92000       0.00500       1.31400       0.00700
6     44079    -125.98900     -34.92900       9.05000      -0.45641       0.86792       0.03780       0.45575     -15.47053      22.72600       0.00700       1.53000       0.00800
6     44269    -124.74400     -67.94900       8.75000      -0.45442       1.36983       0.03744       0.45613     -15.47969      22.93300       0.00600       1.25900       0.00800
6     44312    -124.44400    -354.98099      10.30000      -1.25138       0.70003       0.03406       0.45621     -15.55944      23.05100       0.01400       1.38600       0.01500
6     44320    -124.38400     108.11800       8.75000      -0.45442       1.40206       0.03574       0.45625     -15.43081      22.97300       0.00500       1.24800       0.00800
6     44630    -122.25500     -69.45200       9.95000      -1.22293       0.41491       0.03744       0.45683     -15.48011      22.66200       0.01100       1.50500       0.01200
6     44696    -121.77200     357.87601       9.60000      -0.96031       0.90561       0.03269       0.45700     -15.36142      22.96000       0.00700       1.36400       0.00900
6     44804    -121.13900     -19.60000       9.25000      -1.21044       1.27092       0.03780       0.45717     -15.46628      23.10200       0.00500       1.20200       0.00800
6     44894    -120.65300    -118.94300       9.95000      -1.22290       0.75126       0.03744       0.45729     -15.49386      22.93600       0.00600       1.39700       0.00800
6     45155    -119.06900     110.08800      10.05000      -1.22863       0.45503       0.03574       0.45779     -15.43025      22.67800       0.00700       1.54200       0.00900
6     45242    -118.57700     247.14101       9.85000      -1.21853       0.60387       0.03362       0.45792     -15.39217      22.67900       0.00600       1.46200       0.00700
6     45411    -117.63800     449.93201       9.75000      -1.21635       0.91348       0.03178       0.45821     -15.33586      23.00200       0.01600       1.33900       0.01800
6     45446    -117.46500     682.35400      10.15000      -1.16080       0.56045       0.03039       0.45825     -15.27128      22.81300       0.00900       1.41200       0.01100
6     45483    -117.28100     -43.07000      10.10000      -1.23197       0.59841       0.03780       0.45829     -15.47281      22.86400       0.00800       1.46200       0.00900
6     45879    -114.79900     132.05800       9.25000      -0.70764       1.03248       0.03574       0.45900     -15.42414      22.97100       0.00400       1.36500       0.00700
6     46016    -114.02400      -9.90500       9.90000      -1.22053       0.43474       0.03780       0.45921     -15.46358      22.59600       0.00700       1.55400       0.00800
6     46369    -112.11700     272.53601       9.30000      -1.20960       1.27188       0.03362       0.45979     -15.38514      23.07100       0.01100       1.18600       0.01300
6     46385    -112.00200    -380.33401       7.95000       0.59094       1.94357       0.03260       0.45979     -15.56647      22.86400       0.00800       1.07900       0.01000
6     46492    -111.33200     105.94500      10.00000      -1.22557       0.61877       0.03574       0.46000     -15.43139      22.83600       0.01000       1.45000       0.01200
6     46677    -110.34500      79.35200       9.80000      -1.21698       0.76981       0.03646       0.46029     -15.43878      22.81500       0.00500       1.38700       0.00800
6     46688    -110.28200     136.00999       8.05000       0.32976       1.54685       0.03574       0.46029     -15.42306      22.78700       0.00600       1.35200       0.00800
6     46862    -109.32900    -256.27399      10.30000      -1.25100       0.54456       0.03519       0.46058     -15.53203      22.87400       0.00700       1.43900       0.00900
