Reg      ID      X(")        Y(")          LogAge      [Fe/H]VI     logg          E(B-V)       RA(deg)    Dec(deg)       V            eV           VI           eVI   
6    120509     104.46000     284.54599      10.25000      -2.00606       0.81226       0.03396       0.52217     -15.38178      22.92700       0.00700       1.31600       0.00900
6    120556     104.60600     410.28900      10.25000      -1.90772       0.40199       0.04289       0.52221     -15.34686      22.48400       0.00900       1.37500       0.01000
6    120886     105.91800    -117.93900      10.20000      -2.00137       0.90451       0.03705       0.52263     -15.49358      23.04000       0.00800       1.28300       0.01200
6    120896     105.94600     257.53500      10.15000      -1.74026       0.83750       0.03396       0.52263     -15.38931      22.95000       0.00800       1.29700       0.01000
6    121265     107.44700     -37.24900      10.15000      -1.99665       0.85065       0.03641       0.52304     -15.47117      22.91800       0.00600       1.30800       0.01000
6    121484     108.26000     -96.54500      10.15000      -1.48958       0.83019       0.03705       0.52329     -15.48764      23.02300       0.00800       1.31700       0.01000
6    121571     108.59300     290.75699      10.15000      -1.48894       0.84785       0.03396       0.52338     -15.38006      23.05700       0.00600       1.30400       0.00800
6    121607     108.75200     321.08899      10.15000      -1.90471       0.27741       0.03375       0.52342     -15.37164      22.56900       0.00400       1.48500       0.00600
6    121640     108.88300     -56.54900      10.20000      -1.49370       0.74287       0.03641       0.52346     -15.47653      22.94200       0.00800       1.35300       0.01100
6    121771     109.48900     332.30301      10.30000      -1.40879       0.71327       0.03375       0.52363     -15.36853      23.01000       0.00700       1.36300       0.00900
6    121795     109.56500     265.07999      10.15000      -1.48958       0.78787       0.03396       0.52367     -15.38719      22.97000       0.00800       1.34000       0.01200
6    121838     109.75800    -232.31100      10.15000      -1.48894       0.84785       0.03443       0.52371     -15.52536      23.05900       0.01300       1.30500       0.01600
6    121974     110.32800     167.48300      10.30000      -1.75910       0.74031       0.03494       0.52388     -15.41430      22.90600       0.00600       1.34400       0.01000
6    122027     110.57600     -23.32700      10.15000      -1.99540       0.98825       0.03641       0.52396     -15.46731      23.05500       0.00700       1.21600       0.01100
6    122446     112.28600     612.93298      10.20000      -1.24129       0.44089       0.03202       0.52442     -15.29058      22.72600       0.00700       1.52500       0.00900
6    122812     113.88700    -165.14000      10.30000      -1.65742       0.14174       0.03543       0.52492     -15.50669      22.52800       0.00700       1.54300       0.00900
6    122912     114.24700     108.89200      10.20000      -2.00151       0.92884       0.03462       0.52500     -15.43058      23.06800       0.00600       1.27300       0.01100
6    122991     114.53800    -285.68201      10.15000      -1.90768       0.55770       0.03443       0.52513     -15.54019      22.61400       0.00600       1.45900       0.00900
6    123458     116.61500     229.67500      10.15000      -1.48937       0.33372       0.03396       0.52567     -15.39703      22.42500       0.01100       1.57000       0.01300
6    123511     116.84500     548.97699      10.30000      -2.51663       1.00686       0.03219       0.52575     -15.30833      23.08800       0.00500       1.18800       0.00800
6    123560     117.02600     258.45401      10.20000      -1.65733       0.71014       0.03396       0.52579     -15.38903      22.87800       0.00800       1.36700       0.01000
6    124146     119.69400      66.20500      10.20000      -1.49364       0.75311       0.03540       0.52658     -15.44244      23.00000       0.01000       1.35500       0.01200
6    124381     120.76300    -105.12900      10.25000      -1.49843       0.76816       0.03490       0.52688     -15.49003      22.99400       0.00900       1.33500       0.01100
6    124589     121.68600    -471.76199      10.30000      -1.50456       0.72692       0.03209       0.52717     -15.59189      22.94700       0.00600       1.34700       0.00700
6    125000     123.70400     242.51601      10.30000      -1.50452       0.82008       0.03408       0.52771     -15.39347      23.08000       0.00900       1.30600       0.01200
6    125198     124.58700    -249.10100      10.30000      -2.51694       0.98323       0.03317       0.52800     -15.53003      23.05200       0.01600       1.19800       0.01800
6    125357     125.23500    -418.52802      10.20000      -1.65609       0.29112       0.03223       0.52821     -15.57708      22.67100       0.00300       1.49700       0.00500
6    125616     126.52200    -323.01901      10.25000      -1.65653       0.49454       0.03238       0.52858     -15.55056      22.72000       0.00500       1.36300       0.00700
6    125954     128.25301      74.81500      10.30000      -2.51663       0.69914       0.03540       0.52904     -15.44006      22.60500       0.00700       1.31200       0.00900
6    126417     130.52800     192.58800      10.25000      -1.73739       0.69600       0.03464       0.52971     -15.40733      22.81800       0.00500       1.35700       0.00900
6    126540     131.12700     171.75200      10.25000      -2.00606       0.81226       0.03464       0.52988     -15.41311      22.92800       0.01100       1.32000       0.01400
6    126561     131.24001     -91.24800      10.15000      -1.65594       0.43088       0.03490       0.52992     -15.48617      22.67800       0.00300       1.41600       0.00600
6    126589     131.37900    -196.65401      10.30000      -1.25100       0.73262       0.03327       0.52996     -15.51544      23.07300       0.00500       1.34300       0.00800
6    126833     132.77000    -114.17000      10.25000      -3.51421       1.12742       0.03490       0.53038     -15.49256      23.09200       0.01100       1.08400       0.01400
6    126995     133.52499     -77.55200      10.15000      -1.99506       0.89577       0.03490       0.53058     -15.48236      22.91300       0.00600       1.25100       0.00900
6    127383     135.56200     280.88501      10.15000      -1.74028       0.55702       0.03408       0.53113     -15.38281      22.56500       0.00500       1.42700       0.00800
6    127554     136.59399    -263.60501      10.30000      -1.15697       0.56423       0.08317       0.53146     -15.53406      22.78900       0.01700       1.37000       0.01800
6    127657     137.16600     -24.14800      10.25000      -3.01332       0.81294       0.03538       0.53163     -15.46753      22.61700       0.01000       1.21600       0.01100
6    127795     137.90100     -51.66500      10.25000      -2.00449       0.91054       0.03538       0.53183     -15.47519      22.99600       0.00900       1.24100       0.01200
6    127830     138.09700     292.94299      10.15000      -1.90471       0.46248       0.03408       0.53188     -15.37944      22.74200       0.00400       1.40500       0.00600
6    127957     138.75400     296.43500      10.20000      -1.74749       0.54973       0.03408       0.53204     -15.37850      22.62500       0.00600       1.45000       0.00800
6    128996     144.85001      88.34300      10.30000      -1.75764       0.89910       0.03462       0.53383     -15.43628      23.09000       0.00900       1.25800       0.01100
6    129292     146.59599      23.04600      10.15000      -1.74023       0.80714       0.03540       0.53433     -15.45442      22.89600       0.00700       1.30700       0.01000
6    129316     146.78000     115.40800      10.20000      -2.00132       0.85580       0.03462       0.53438     -15.42878      22.95600       0.00600       1.30200       0.01000
6    129544     148.14500    -309.89801      10.30000      -1.50456       0.64222       0.03195       0.53479     -15.54692      22.84700       0.00700       1.38500       0.00900
6    129577     148.33501      -1.01400      10.25000      -1.24648       0.72224       0.03538       0.53483     -15.46111      23.07200       0.00800       1.39000       0.01000
6    129609     148.48199      18.23900      10.25000      -1.90765       0.24237       0.03540       0.53487     -15.45575      22.25500       0.00700       1.41900       0.00900
6    129629     148.63499      20.68300      10.15000      -1.48974       0.70355       0.03540       0.53492     -15.45508      22.85200       0.00700       1.37500       0.01000
6    129919     150.73700     172.79100      10.20000      -2.00118       0.80168       0.03464       0.53550     -15.41283      22.83400       0.00800       1.30200       0.01100
6    129953     150.97400      16.10100      10.20000      -1.49366       0.81445       0.03540       0.53558     -15.45636      23.05500       0.00600       1.31900       0.00900
6    130058     151.65100    -102.89700      10.15000      -1.48955       0.88599       0.03490       0.53579     -15.48942      23.10600       0.00700       1.29800       0.00900
6    130287     153.23399     -62.41200      10.15000      -1.48891       0.86830       0.03538       0.53625     -15.47817      23.10400       0.00600       1.30300       0.00800
6    130540     154.90700     246.55901      10.20000      -1.65733       0.86554       0.03408       0.53671     -15.39233      23.07800       0.00800       1.29600       0.01000
6    130718     156.07500    -184.32899      10.20000      -1.65733       0.51059       0.03327       0.53708     -15.51203      22.62300       0.00700       1.46900       0.00800
6    130751     156.28900     242.33800      10.30000      -1.65412       0.34146       0.03408       0.53713     -15.39350      22.78900       0.00700       1.45300       0.00900
6    131711     162.80299    -178.76199      10.15000      -1.23644       0.29443       0.03327       0.53900     -15.51047      22.58000       0.01000       1.63300       0.01100
6    131716     162.82899    -230.20900      10.25000      -1.49840       0.57412       0.03317       0.53904     -15.52478      22.75000       0.00500       1.42200       0.00700
6    131805     163.48599     387.44299      10.25000      -1.65653       0.42006       0.03295       0.53917     -15.35320      22.63600       0.00500       1.39300       0.00600
6    132272     167.16600      26.41100      10.25000      -1.49837       0.75368       0.03540       0.54025     -15.45350      22.97400       0.00900       1.33800       0.01100
6    132497     169.03799    -159.65500      10.25000      -1.49930       0.60712       0.03327       0.54079     -15.50517      22.79300       0.01200       1.41200       0.01500
6    132683     170.52800      -3.04900      10.30000      -1.50474       0.79078       0.03538       0.54125     -15.46167      23.04900       0.00800       1.32500       0.01200
6    132829     171.76601     249.46500      10.30000      -1.50607       0.60585       0.03408       0.54158     -15.39153      22.89200       0.00500       1.44500       0.00700
6    132862     172.01300    -372.44699      10.30000      -1.65390       0.42501       0.03195       0.54167     -15.56428      22.82600       0.00400       1.39600       0.00600
6    132927     172.63600    -171.97000      10.30000      -1.40891       0.54029       0.03327       0.54183     -15.50858      22.80400       0.00400       1.45100       0.00700
6    133614     179.13200    -422.51501      10.15000      -1.74255       0.67116       0.03208       0.54375     -15.57819      22.72600       0.00400       1.38500       0.00600
6    133632     179.32201     -94.00400      10.20000      -1.49367       0.66703       0.03490       0.54379     -15.48695      22.83800       0.00700       1.37900       0.00900
6    133800     180.97000    -218.82201      10.25000      -1.49935       0.77320       0.03327       0.54425     -15.52161      23.00500       0.00800       1.33900       0.01000
6    133925     182.40601      65.33500      10.25000      -1.49952       0.69783       0.03540       0.54467     -15.44267      22.90100       0.00900       1.37100       0.01100
6    133976     182.85699    -532.20099      10.15000      -1.74023       0.74067       0.03213       0.54483     -15.60867      22.80100       0.00800       1.33500       0.01000
6    134158     184.69000     -79.13500      10.30000      -1.50448       0.71356       0.03490       0.54533     -15.48281      22.95500       0.00800       1.35800       0.00900
6    134254     185.57700    -208.66901      10.15000      -1.48959       0.88897       0.03327       0.54558     -15.51878      23.09000       0.00900       1.28800       0.01200
6    134563     188.99100    -622.91302      10.25000      -1.75317       0.77988       0.03285       0.54658     -15.63386      22.97900       0.01200       1.35000       0.01300
6    135251     196.78799    -157.22099      10.25000      -2.00323       0.66836       0.03327       0.54879     -15.50450      22.67000       0.00700       1.35300       0.00800
6    135269     196.92900       7.87200      10.25000      -1.24641       0.64483       0.03540       0.54883     -15.45864      22.97700       0.00900       1.42600       0.01000
6    135441     198.71300      43.60900      10.25000      -1.24612       0.68480       0.03540       0.54933     -15.44872      23.00500       0.00700       1.38000       0.01000
6    135710     201.91800      72.39100      10.20000      -1.15566       0.43019       0.03399       0.55029     -15.44072      22.67300       0.01200       1.46700       0.01300
6    136228     208.37199     159.05200      10.15000      -2.49842       1.05526       0.03368       0.55213     -15.41664      23.07100       0.00800       1.17700       0.01100
6    136584     213.01500     214.82600      10.30000      -1.75915       0.58769       0.03368       0.55346     -15.40114      22.74000       0.00600       1.43100       0.00800
6    136635     213.64700     237.19400      10.25000      -1.49957       0.77933       0.03361       0.55363     -15.39494      23.00100       0.00900       1.33400       0.01200
6    137783     230.84900      32.88900      10.30000      -1.40869       0.78270       0.03399       0.55862     -15.45169      23.09200       0.00700       1.32800       0.01000
6    138992     251.76100     517.82501      10.30000      -1.75764       0.89910       0.03215       0.56458     -15.31697      23.08100       0.01100       1.25500       0.01400
6    140117     274.44199    -587.22498      10.30000      -1.25100       0.64268       0.03317       0.57125     -15.62394      22.98600       0.00700       1.38800       0.01000
6    141177     297.49200     217.21899      10.30000      -1.40881       0.76201       0.03317       0.57779     -15.40047      23.07700       0.00800       1.34300       0.01200
6    141379     302.04999    -497.72400      10.25000      -1.65653       0.29403       0.03250       0.57921     -15.59908      22.48700       0.00300       1.43800       0.00700
6    142079     317.30399    -403.98001      10.25000      -1.49837       0.82641       0.03211       0.58358     -15.57303      23.08200       0.00500       1.30800       0.00800
6    142428     326.06400    -375.85501      10.25000      -1.24612       0.57944       0.03182       0.58613     -15.56522      22.89200       0.00400       1.43300       0.00600
6    143507     352.00400     609.57397      10.20000      -1.65468       0.47709       0.03184       0.59346     -15.29147      23.03200       0.00800       1.43500       0.01400
6    145836     409.64899    -383.54800      10.15000      -1.74021       0.63884       0.03186       0.61021     -15.56733      22.66200       0.00400       1.38200       0.00600
6    147053     439.11700    -719.55603      10.15000      -1.74021       0.71291       0.03339       0.61875     -15.66067      22.76500       0.00500       1.35200       0.00700
