#ID  Vmag   (Vmag-Imag)   e_Vmag   e_(Vmag-Imag)   Mini
198     25.5005 0.6514  0.0104  0.0190  0.7609  
199     25.3779 0.3986  0.0096  0.0175  0.7597  
1100    23.4357 1.0473  0.0050  0.0076  0.7596  
1101    25.3547 0.8466  0.0093  0.0170  0.7612  
1102    25.4104 0.9687  0.0097  0.0178  0.7588  
1103    24.6972 0.9316  0.0070  0.0122  0.7612  
1104    25.5455 0.4916  0.0105  0.0193  0.7606  
1105    23.8366 1.0442  0.0054  0.0085  0.7614  
1106    24.7929 1.0147  0.0072  0.0127  0.7592  
1107    23.9455 1.0278  0.0055  0.0089  0.7613  
1108    24.1340 1.0740  0.0058  0.0095  0.7594  
1109    25.0108 0.9776  0.0080  0.0143  0.7590  
1110    26.3699 0.9010  0.0185  0.0334  0.7580  
1111    24.1182 1.0165  0.0057  0.0094  0.7613  
1112    24.7543 0.9975  0.0071  0.0125  0.7592  
1113    25.6344 0.3756  0.0110  0.0201  0.7598  
1114    25.5362 0.6728  0.0104  0.0191  0.7609  
1115    25.4235 0.7782  0.0098  0.0179  0.7611  
1116    24.2556 1.0484  0.0060  0.0100  0.7594  
1117    25.2337 0.9380  0.0089  0.0162  0.7589  
1118    25.4126 0.7979  0.0097  0.0177  0.7611  
1119    26.1663 0.9686  0.0155  0.0284  0.7582  
1120    24.7177 1.0112  0.0070  0.0122  0.7592  
1121    24.1053 0.8083  0.0057  0.0094  0.7596  
1122    23.5969 1.1109  0.0051  0.0079  0.7595  
1123    25.4788 0.6847  0.0102  0.0188  0.7610  
1124    24.2340 1.0333  0.0060  0.0099  0.7594  
1125    26.2839 0.9096  0.0173  0.0314  0.7581  
1126    25.4924 0.7647  0.0101  0.0185  0.7611  
1127    24.7591 1.0059  0.0071  0.0125  0.7592  
1128    23.5664 1.1226  0.0051  0.0079  0.7595  
1129    25.4015 0.9255  0.0098  0.0179  0.7588  
1130    25.5347 0.7052  0.0104  0.0190  0.7609  
1131    24.6993 0.9951  0.0070  0.0122  0.7592  
1132    25.2673 0.4578  0.0090  0.0163  0.7597  
1133    24.7100 1.0139  0.0070  0.0122  0.7592  
1134    23.1164 1.1689  0.0048  0.0070  0.7614  
1135    25.4375 0.9642  0.0099  0.0181  0.7588  
1136    25.6146 0.3400  0.0109  0.0201  0.7599  
1137    25.4319 0.9540  0.0099  0.0181  0.7588  
1138    23.9525 1.0176  0.0055  0.0089  0.7613  
1139    23.9672 1.0412  0.0055  0.0089  0.7613  
1140    24.9131 0.9157  0.0076  0.0135  0.7612  
1141    25.2897 0.9612  0.0091  0.0166  0.7589  
1142    24.1038 1.0164  0.0057  0.0094  0.7613  
1143    25.5222 0.3988  0.0105  0.0194  0.7606  
1144    23.9976 1.0567  0.0056  0.0091  0.7594  
1145    25.5418 0.5181  0.0105  0.0193  0.7607  
1146    24.8228 1.0062  0.0073  0.0129  0.7591  
1147    25.5837 0.3001  0.0109  0.0200  0.7601  
1148    24.8114 0.9255  0.0073  0.0128  0.7612  
1149    24.9226 0.9967  0.0076  0.0136  0.7591  
1150    25.5205 0.3850  0.0106  0.0194  0.7605  
1151    24.5104 1.0028  0.0065  0.0112  0.7593  
1152    24.0713 0.9866  0.0057  0.0093  0.7613  
1153    23.8179 1.0871  0.0054  0.0085  0.7594  
1154    24.3609 1.0326  0.0062  0.0104  0.7593  
1155    23.7127 1.0543  0.0052  0.0082  0.7614  
1156    24.7035 0.9294  0.0070  0.0122  0.7612  
1157    25.1525 0.9728  0.0085  0.0154  0.7590  
1158    25.5426 0.3916  0.0106  0.0194  0.7605  
1159    24.9461 0.9884  0.0077  0.0138  0.7591  
1160    24.7041 0.6514  0.0069  0.0121  0.7597  
1161    23.9115 1.0372  0.0055  0.0088  0.7613  
1162    22.8906 1.2825  0.0047  0.0067  0.7596  
1163    24.6735 0.6025  0.0069  0.0121  0.7597  
1164    24.7503 1.0074  0.0071  0.0124  0.7592  
1165    24.9788 0.9713  0.0079  0.0141  0.7591  
1166    26.1780 0.9349  0.0159  0.0290  0.7582  
1167    24.1304 1.0680  0.0058  0.0095  0.7594  
1168    24.7025 1.0088  0.0070  0.0122  0.7592  
1169    25.3392 0.9458  0.0094  0.0172  0.7589  
1170    25.4961 0.6537  0.0104  0.0190  0.7610  
1171    25.5678 0.4168  0.0106  0.0195  0.7604  
1172    25.3070 0.8249  0.0092  0.0167  0.7612  
1173    24.9089 0.9974  0.0076  0.0135  0.7591  
1174    23.1391 1.2173  0.0048  0.0070  0.7595  
1175    25.6127 0.3395  0.0109  0.0201  0.7599  
1176    25.5495 0.5870  0.0105  0.0192  0.7607  
1177    23.7235 1.0509  0.0052  0.0082  0.7614  
1178    24.2490 1.0374  0.0060  0.0100  0.7594  
1179    23.5443 1.1286  0.0051  0.0078  0.7595  
1180    25.5235 0.5897  0.0105  0.0192  0.7608  
1181    25.5208 0.3892  0.0106  0.0194  0.7605  
1182    23.7235 1.1014  0.0052  0.0082  0.7595  
1183    24.4928 1.0182  0.0065  0.0111  0.7593  
1184    24.7997 0.9097  0.0073  0.0128  0.7612  
1185    25.5615 0.4083  0.0106  0.0194  0.7604  
1186    25.2241 0.9466  0.0089  0.0161  0.7589  
1187    25.5357 0.3224  0.0106  0.0195  0.7604  
1188    25.5700 0.2968  0.0108  0.0198  0.7602  
1189    25.3767 0.9607  0.0096  0.0175  0.7589  
1190    22.6540 1.3684  0.0046  0.0064  0.7596  
1191    25.5691 0.3312  0.0107  0.0197  0.7603  
1192    24.3751 0.9612  0.0062  0.0105  0.7613  
1193    25.3825 0.9445  0.0096  0.0176  0.7588  
1194    25.6096 0.9840  0.0108  0.0199  0.7587  
1195    25.5635 0.3650  0.0107  0.0196  0.7604  
1196    24.0298 1.0677  0.0056  0.0091  0.7594  
1197    24.2065 1.0503  0.0059  0.0098  0.7594  
1198    23.9712 1.0046  0.0056  0.0090  0.7613  
1199    24.7479 1.0032  0.0071  0.0124  0.7592  
1200    24.6815 1.0116  0.0069  0.0120  0.7592  
1201    25.5906 0.3283  0.0108  0.0199  0.7601  
1202    25.5344 0.6382  0.0104  0.0192  0.7608  
1203    25.2479 0.9637  0.0089  0.0162  0.7589  
1204    25.5918 0.3473  0.0108  0.0198  0.7602  
1205    25.1469 0.9627  0.0085  0.0154  0.7590  
1206    23.1835 1.1929  0.0048  0.0071  0.7595  
1207    25.3587 0.7705  0.0095  0.0174  0.7611  
1208    23.9385 0.8563  0.0055  0.0089  0.7596  
1209    25.6843 0.9327  0.0115  0.0211  0.7586  
1210    24.9767 0.9675  0.0079  0.0141  0.7591  
1211    24.8246 0.9864  0.0073  0.0130  0.7591  
1212    23.5320 1.1297  0.0051  0.0078  0.7595  
1213    24.1069 0.8033  0.0057  0.0094  0.7596  
1214    25.5266 0.7045  0.0104  0.0190  0.7610  
1215    25.5417 0.5896  0.0105  0.0192  0.7608  
1216    23.7485 1.1001  0.0053  0.0083  0.7595  
1217    25.3116 0.9485  0.0093  0.0169  0.7589  
1218    25.6045 0.3498  0.0108  0.0199  0.7601  
1219    25.5279 0.3778  0.0106  0.0194  0.7605  
1220    25.6166 0.3456  0.0109  0.0201  0.7599  
1221    25.5551 0.4278  0.0106  0.0194  0.7605  
1222    25.5393 0.5810  0.0105  0.0192  0.7608  
1223    25.6008 0.9140  0.0110  0.0202  0.7587  
1224    23.7311 1.0930  0.0053  0.0083  0.7595  
1225    25.1564 0.9798  0.0085  0.0154  0.7590  
1226    25.1219 0.9958  0.0083  0.0150  0.7590  
1227    22.9036 1.2854  0.0047  0.0067  0.7596  
1228    22.9410 1.2773  0.0047  0.0068  0.7596  
1229    25.5926 0.3367  0.0108  0.0198  0.7602  
1230    24.5597 1.0179  0.0066  0.0114  0.7593  
1231    25.3031 0.8592  0.0091  0.0166  0.7612  
1232    25.1707 0.9538  0.0086  0.0156  0.7590  
1233    25.7940 0.9164  0.0124  0.0227  0.7586  
1234    24.5203 1.0198  0.0065  0.0112  0.7593  
1235    24.0340 1.0745  0.0056  0.0091  0.7594  
1236    25.4144 0.9491  0.0098  0.0179  0.7588  
1237    25.3927 0.7750  0.0097  0.0177  0.7611  
1238    24.2895 0.9803  0.0060  0.0101  0.7613  
1239    25.5030 0.7151  0.0103  0.0188  0.7610  
1240    23.6368 1.0572  0.0052  0.0080  0.7614  
1241    25.3025 0.9584  0.0092  0.0168  0.7589  
1242    25.7799 0.9179  0.0123  0.0225  0.7586  
1243    25.4634 0.9306  0.0101  0.0185  0.7588  
1244    25.4817 0.7451  0.0101  0.0185  0.7611  
1245    25.5099 0.7139  0.0103  0.0189  0.7610  
1246    23.7873 1.1002  0.0053  0.0084  0.7595  
1247    24.9302 0.9853  0.0077  0.0137  0.7591  
1248    24.6780 1.0055  0.0069  0.0120  0.7592  
1249    25.5913 0.3588  0.0108  0.0197  0.7602  
1250    25.5567 0.3250  0.0107  0.0196  0.7603  
1251    23.2481 1.1809  0.0049  0.0072  0.7595  
1252    25.5612 0.9758  0.0105  0.0194  0.7587  
1253    24.9060 0.9923  0.0076  0.0135  0.7591  
1254    24.5155 1.0116  0.0065  0.0112  0.7593  
1255    25.1653 0.9699  0.0086  0.0155  0.7590  
1256    25.6035 0.3389  0.0109  0.0199  0.7601  
1257    25.8687 0.8894  0.0131  0.0241  0.7585  
1258    25.5946 0.3344  0.0108  0.0199  0.7601  
1259    23.6177 1.1024  0.0052  0.0080  0.7595  
1260    24.6500 0.9888  0.0069  0.0119  0.7592  
1261    22.6494 1.3618  0.0046  0.0064  0.7596  
1262    25.5370 0.4366  0.0105  0.0193  0.7606  
1263    23.8212 1.0717  0.0054  0.0085  0.7594  
1264    25.4482 0.7840  0.0099  0.0181  0.7611  
1265    23.4681 1.1342  0.0050  0.0077  0.7595  
1266    23.2205 1.1936  0.0048  0.0072  0.7595  
1267    22.9131 1.2834  0.0047  0.0067  0.7596  
1268    23.5865 1.0789  0.0051  0.0079  0.7614  
1269    23.5683 1.1255  0.0051  0.0079  0.7595  
1270    25.3191 0.8304  0.0092  0.0168  0.7612  
1271    25.5626 0.3408  0.0107  0.0196  0.7603  
1272    24.6924 0.9365  0.0069  0.0121  0.7612  
1273    25.1435 0.9826  0.0085  0.0153  0.7590  
1274    23.1948 1.1916  0.0048  0.0071  0.7595  
1275    25.5812 0.3599  0.0107  0.0197  0.7603  
1276    25.9327 0.9253  0.0135  0.0248  0.7584  
1277    23.3537 1.1533  0.0049  0.0074  0.7595  
1278    24.7949 0.9154  0.0072  0.0128  0.7612  
1279    25.5441 0.4530  0.0105  0.0193  0.7606  
1280    26.2470 0.8155  0.0175  0.0317  0.7581  
1281    25.6877 0.9119  0.0116  0.0213  0.7586  
1282    24.7780 1.0054  0.0072  0.0126  0.7592  
1283    22.7543 1.2871  0.0046  0.0065  0.7614  
1284    25.6146 0.9125  0.0111  0.0204  0.7587  
1285    25.7952 0.9186  0.0124  0.0227  0.7586  
1286    24.7588 0.9886  0.0071  0.0126  0.7592  
1287    25.5730 0.2651  0.0109  0.0201  0.7599  
1288    24.4291 0.9486  0.0063  0.0108  0.7613  
1289    25.5394 0.3552  0.0106  0.0195  0.7604  
1290    25.5276 0.5636  0.0105  0.0192  0.7608  
1291    23.9501 1.0801  0.0055  0.0089  0.7594  
1292    25.0131 0.9817  0.0080  0.0143  0.7590  
1293    25.5655 0.3569  0.0107  0.0196  0.7603  
1294    25.1198 0.9919  0.0083  0.0150  0.7590  
1295    23.1977 1.1404  0.0048  0.0071  0.7614  
1296    24.7689 0.9389  0.0071  0.0125  0.7612  
1297    25.4736 0.7539  0.0101  0.0184  0.7611  
1298    24.9907 0.9118  0.0078  0.0140  0.7612  
1299    25.5987 0.3127  0.0109  0.0201  0.7599  
1300    23.1462 1.2097  0.0048  0.0071  0.7595  
1301    25.0801 0.9727  0.0082  0.0148  0.7590  
1302    25.6615 0.9178  0.0114  0.0209  0.7587  
1303    24.8444 0.9983  0.0074  0.0130  0.7591  
1304    24.5499 0.9452  0.0066  0.0114  0.7613  
1305    24.9915 0.9940  0.0079  0.0141  0.7591  
1306    24.5729 1.0177  0.0066  0.0114  0.7593  
1307    24.5739 0.9962  0.0067  0.0115  0.7593  
1308    24.4977 0.6731  0.0065  0.0111  0.7596  
1309    25.5615 0.4850  0.0105  0.0193  0.7606  
1310    25.3064 0.9391  0.0093  0.0169  0.7589  
1311    25.5335 0.4335  0.0105  0.0193  0.7606  
1312    24.7623 0.9946  0.0071  0.0126  0.7592  
1313    24.7533 0.9790  0.0071  0.0126  0.7592  
1314    24.1819 0.7767  0.0059  0.0097  0.7596  
1315    24.8911 0.9892  0.0075  0.0134  0.7591  
1316    25.1287 0.9818  0.0084  0.0151  0.7590  
1317    23.2557 1.1741  0.0049  0.0073  0.7595  
1318    24.2324 1.0516  0.0059  0.0099  0.7594  
1319    26.5038 0.9223  0.0202  0.0364  0.7578  
1320    25.6054 0.2917  0.0110  0.0203  0.7597  
1321    25.5384 0.3469  0.0106  0.0195  0.7604  
1322    25.3443 0.9816  0.0093  0.0170  0.7589  
1323    24.5368 0.9636  0.0065  0.0112  0.7613  
1324    25.5418 0.6876  0.0104  0.0191  0.7609  
