#ID  Vmag   (Vmag-Imag)   e_Vmag   e_(Vmag-Imag)   Mini
1139    25.5142 0.7249  0.0103  0.0189  0.7609  
1140    24.7936 0.9951  0.0072  0.0127  0.7591  
1141    25.5368 0.6754  0.0105  0.0192  0.7608  
1142    23.5868 1.1121  0.0051  0.0079  0.7594  
1143    23.3684 1.1545  0.0049  0.0075  0.7594  
1144    25.5719 0.3198  0.0108  0.0198  0.7602  
1145    25.4975 0.3610  0.0103  0.0188  0.7596  
1146    24.6039 0.6555  0.0067  0.0116  0.7596  
1147    23.1027 1.1673  0.0048  0.0070  0.7613  
1148    23.3992 1.1823  0.0049  0.0075  0.7594  
1149    23.2923 1.1283  0.0049  0.0073  0.7613  
1150    25.1686 0.9504  0.0086  0.0156  0.7589  
1151    25.4131 0.7830  0.0098  0.0178  0.7610  
1152    25.3631 0.9639  0.0095  0.0173  0.7588  
1153    25.2480 0.8227  0.0090  0.0163  0.7611  
1154    25.6043 0.3372  0.0109  0.0200  0.7601  
1155    25.5255 0.4930  0.0105  0.0194  0.7606  
1156    25.9104 0.9407  0.0132  0.0243  0.7584  
1157    25.5818 0.4194  0.0107  0.0196  0.7603  
1158    23.9397 1.0800  0.0055  0.0089  0.7594  
1159    25.5228 0.5205  0.0105  0.0193  0.7607  
1160    25.6142 0.3320  0.0110  0.0201  0.7599  
1161    25.4128 0.9742  0.0097  0.0178  0.7588  
1162    23.1424 1.2206  0.0048  0.0070  0.7595  
1163    24.6197 1.0118  0.0068  0.0117  0.7592  
1164    25.8862 1.0056  0.0127  0.0234  0.7585  
1165    23.2983 1.1799  0.0049  0.0073  0.7595  
1166    25.1327 0.9638  0.0085  0.0153  0.7589  
1167    25.1115 0.5137  0.0083  0.0149  0.7596  
1168    23.9491 1.0562  0.0055  0.0089  0.7593  
1169    24.0451 1.0149  0.0056  0.0092  0.7613  
1170    24.4912 1.0140  0.0065  0.0111  0.7592  
1171    24.9769 0.5539  0.0078  0.0139  0.7596  
1172    25.5309 0.6406  0.0105  0.0192  0.7608  
1173    25.5447 0.6190  0.0105  0.0193  0.7607  
1174    25.6018 0.3422  0.0109  0.0199  0.7601  
1175    24.1770 0.7697  0.0059  0.0097  0.7595  
1176    25.1109 1.0027  0.0083  0.0149  0.7589  
1177    25.5653 0.5372  0.0106  0.0194  0.7606  
1178    24.8902 1.0093  0.0075  0.0133  0.7590  
1179    25.3757 0.7915  0.0096  0.0175  0.7611  
